dteday,season,yr,hr,weekday,rider_type,riders,price,COGS,revenue,profit
12/2/2021,1,0,1,6,registered,22,3.99,1.24,87.78,86.54
12/2/2021,1,0,10,6,casual,13,3.99,1.24,51.87,50.63
12/2/2021,1,0,10,6,registered,71,3.99,1.24,283.29,282.05
12/2/2021,1,0,11,6,casual,30,3.99,1.24,119.7,118.46
12/2/2021,1,0,11,6,registered,84,3.99,1.24,335.16,333.92
12/2/2021,1,0,12,6,casual,27,3.99,1.24,107.73,106.49
12/2/2021,1,0,12,6,registered,93,3.99,1.24,371.07,369.83
12/2/2021,1,0,13,6,casual,32,3.99,1.24,127.68,126.44
12/2/2021,1,0,13,6,registered,103,3.99,1.24,410.97,409.73
12/2/2021,1,0,14,6,casual,30,3.99,1.24,119.7,118.46
12/2/2021,1,0,14,6,registered,90,3.99,1.24,359.1,357.86
12/2/2021,1,0,15,6,casual,47,3.99,1.24,187.53,186.29
12/2/2021,1,0,15,6,registered,127,3.99,1.24,506.73,505.49
12/2/2021,1,0,16,6,casual,42,3.99,1.24,167.58,166.34
12/2/2021,1,0,16,6,registered,103,3.99,1.24,410.97,409.73
12/2/2021,1,0,17,6,casual,24,3.99,1.24,95.76,94.52
12/2/2021,1,0,17,6,registered,113,3.99,1.24,450.87,449.63
12/2/2021,1,0,18,6,casual,4,3.99,1.24,15.96,14.72
12/2/2021,1,0,18,6,registered,60,3.99,1.24,239.4,238.16
12/2/2021,1,0,19,6,casual,2,3.99,1.24,7.98,6.74
12/2/2021,1,0,19,6,registered,39,3.99,1.24,155.61,154.37
12/2/2021,1,0,2,6,casual,2,3.99,1.24,7.98,6.74
12/2/2021,1,0,2,6,registered,13,3.99,1.24,51.87,50.63
12/2/2021,1,0,20,6,casual,1,3.99,1.24,3.99,2.75
12/2/2021,1,0,20,6,registered,39,3.99,1.24,155.61,154.37
12/2/2021,1,0,21,6,casual,9,3.99,1.24,35.91,34.67
12/2/2021,1,0,21,6,registered,42,3.99,1.24,167.58,166.34
12/2/2021,1,0,22,6,casual,6,3.99,1.24,23.94,22.7
12/2/2021,1,0,22,6,registered,39,3.99,1.24,155.61,154.37
12/2/2021,1,0,23,6,casual,1,3.99,1.24,3.99,2.75
12/2/2021,1,0,23,6,registered,31,3.99,1.24,123.69,122.45
12/2/2021,1,0,3,6,casual,3,3.99,1.24,11.97,10.73
12/2/2021,1,0,3,6,registered,7,3.99,1.24,27.93,26.69
12/2/2021,1,0,4,6,casual,0,3.99,1.24,0,-1.24
12/2/2021,1,0,4,6,registered,4,3.99,1.24,15.96,14.72
12/2/2021,1,0,5,6,casual,0,3.99,1.24,0,-1.24
12/2/2021,1,0,5,6,registered,1,3.99,1.24,3.99,2.75
12/2/2021,1,0,6,6,casual,1,3.99,1.24,3.99,2.75
12/2/2021,1,0,6,6,registered,1,3.99,1.24,3.99,2.75
12/2/2021,1,0,7,6,casual,2,3.99,1.24,7.98,6.74
12/2/2021,1,0,7,6,registered,9,3.99,1.24,35.91,34.67
12/2/2021,1,0,8,6,casual,2,3.99,1.24,7.98,6.74
12/2/2021,1,0,8,6,registered,28,3.99,1.24,111.72,110.48
12/2/2021,1,0,9,6,casual,5,3.99,1.24,19.95,18.71
12/2/2021,1,0,9,6,registered,38,3.99,1.24,151.62,150.38
12/3/2021,1,0,0,6,casual,4,3.99,1.24,15.96,14.72
12/3/2021,1,0,0,6,registered,30,3.99,1.24,119.7,118.46
12/3/2021,1,0,1,6,casual,3,3.99,1.24,11.97,10.73
12/3/2021,1,0,1,6,registered,15,3.99,1.24,59.85,58.61
12/3/2021,1,0,10,6,casual,21,3.99,1.24,83.79,82.55
12/3/2021,1,0,10,6,registered,78,3.99,1.24,311.22,309.98
12/3/2021,1,0,11,6,casual,36,3.99,1.24,143.64,142.4
12/3/2021,1,0,11,6,registered,83,3.99,1.24,331.17,329.93
12/3/2021,1,0,12,6,casual,51,3.99,1.24,203.49,202.25
12/3/2021,1,0,12,6,registered,107,3.99,1.24,426.93,425.69
12/3/2021,1,0,13,6,casual,62,3.99,1.24,247.38,246.14
12/3/2021,1,0,13,6,registered,95,3.99,1.24,379.05,377.81
12/3/2021,1,0,14,6,casual,70,3.99,1.24,279.3,278.06
12/3/2021,1,0,14,6,registered,96,3.99,1.24,383.04,381.8
12/3/2021,1,0,15,6,casual,81,3.99,1.24,323.19,321.95
12/3/2021,1,0,15,6,registered,101,3.99,1.24,402.99,401.75
12/3/2021,1,0,16,6,casual,100,3.99,1.24,399,397.76
12/3/2021,1,0,16,6,registered,144,3.99,1.24,574.56,573.32
12/3/2021,1,0,17,6,casual,99,3.99,1.24,395.01,393.77
12/3/2021,1,0,17,6,registered,114,3.99,1.24,454.86,453.62
12/3/2021,1,0,18,6,casual,54,3.99,1.24,215.46,214.22
12/3/2021,1,0,18,6,registered,91,3.99,1.24,363.09,361.85
12/3/2021,1,0,19,6,casual,26,3.99,1.24,103.74,102.5
12/3/2021,1,0,19,6,registered,86,3.99,1.24,343.14,341.9
12/3/2021,1,0,2,6,casual,0,3.99,1.24,0,-1.24
12/3/2021,1,0,2,6,registered,14,3.99,1.24,55.86,54.62
12/3/2021,1,0,20,6,casual,22,3.99,1.24,87.78,86.54
12/3/2021,1,0,20,6,registered,64,3.99,1.24,255.36,254.12
12/3/2021,1,0,21,6,casual,36,3.99,1.24,143.64,142.4
12/3/2021,1,0,21,6,registered,46,3.99,1.24,183.54,182.3
12/3/2021,1,0,22,6,casual,7,3.99,1.24,27.93,26.69
12/3/2021,1,0,22,6,registered,56,3.99,1.24,223.44,222.2
12/3/2021,1,0,23,6,casual,11,3.99,1.24,43.89,42.65
12/3/2021,1,0,23,6,registered,38,3.99,1.24,151.62,150.38
12/3/2021,1,0,3,6,casual,1,3.99,1.24,3.99,2.75
12/3/2021,1,0,3,6,registered,6,3.99,1.24,23.94,22.7
12/3/2021,1,0,4,6,casual,0,3.99,1.24,0,-1.24
12/3/2021,1,0,4,6,registered,1,3.99,1.24,3.99,2.75
12/3/2021,1,0,5,6,casual,0,3.99,1.24,0,-1.24
12/3/2021,1,0,5,6,registered,2,3.99,1.24,7.98,6.74
12/3/2021,1,0,6,6,casual,2,3.99,1.24,7.98,6.74
12/3/2021,1,0,6,6,registered,2,3.99,1.24,7.98,6.74
12/3/2021,1,0,7,6,casual,4,3.99,1.24,15.96,14.72
12/3/2021,1,0,7,6,registered,19,3.99,1.24,75.81,74.57
12/3/2021,1,0,8,6,casual,9,3.99,1.24,35.91,34.67
12/3/2021,1,0,8,6,registered,44,3.99,1.24,175.56,174.32
12/3/2021,1,0,9,6,casual,25,3.99,1.24,99.75,98.51
12/3/2021,1,0,9,6,registered,76,3.99,1.24,303.24,302
12/4/2021,2,0,0,2,casual,11,3.99,1.24,43.89,42.65
12/4/2021,2,0,0,2,registered,13,3.99,1.24,51.87,50.63
12/4/2021,2,0,1,2,casual,6,3.99,1.24,23.94,22.7
12/4/2021,2,0,1,2,registered,7,3.99,1.24,27.93,26.69
12/4/2021,2,0,10,2,casual,6,3.99,1.24,23.94,22.7
12/4/2021,2,0,10,2,registered,34,3.99,1.24,135.66,134.42
12/4/2021,2,0,11,2,casual,11,3.99,1.24,43.89,42.65
12/4/2021,2,0,11,2,registered,38,3.99,1.24,151.62,150.38
12/4/2021,2,0,12,2,casual,9,3.99,1.24,35.91,34.67
12/4/2021,2,0,12,2,registered,83,3.99,1.24,331.17,329.93
12/4/2021,2,0,13,2,casual,22,3.99,1.24,87.78,86.54
12/4/2021,2,0,13,2,registered,84,3.99,1.24,335.16,333.92
12/4/2021,2,0,14,2,casual,16,3.99,1.24,63.84,62.6
12/4/2021,2,0,14,2,registered,28,3.99,1.24,111.72,110.48
12/4/2021,2,0,15,2,casual,24,3.99,1.24,95.76,94.52
12/4/2021,2,0,15,2,registered,54,3.99,1.24,215.46,214.22
12/4/2021,2,0,16,2,casual,19,3.99,1.24,75.81,74.57
12/4/2021,2,0,16,2,registered,80,3.99,1.24,319.2,317.96
12/4/2021,2,0,17,2,casual,29,3.99,1.24,115.71,114.47
12/4/2021,2,0,17,2,registered,262,3.99,1.24,1045.38,1044.14
12/4/2021,2,0,18,2,casual,21,3.99,1.24,83.79,82.55
12/4/2021,2,0,18,2,registered,203,3.99,1.24,809.97,808.73
12/4/2021,2,0,19,2,casual,3,3.99,1.24,11.97,10.73
12/4/2021,2,0,19,2,registered,127,3.99,1.24,506.73,505.49
12/4/2021,2,0,2,2,casual,7,3.99,1.24,27.93,26.69
12/4/2021,2,0,2,2,registered,7,3.99,1.24,27.93,26.69
12/4/2021,2,0,20,2,casual,9,3.99,1.24,35.91,34.67
12/4/2021,2,0,20,2,registered,94,3.99,1.24,375.06,373.82
12/4/2021,2,0,21,2,casual,10,3.99,1.24,39.9,38.66
12/4/2021,2,0,21,2,registered,74,3.99,1.24,295.26,294.02
12/4/2021,2,0,22,2,casual,7,3.99,1.24,27.93,26.69
12/4/2021,2,0,22,2,registered,47,3.99,1.24,187.53,186.29
12/4/2021,2,0,23,2,casual,8,3.99,1.24,31.92,30.68
12/4/2021,2,0,23,2,registered,31,3.99,1.24,123.69,122.45
12/4/2021,2,0,3,2,casual,0,3.99,1.24,0,-1.24
12/4/2021,2,0,3,2,registered,1,3.99,1.24,3.99,2.75
12/4/2021,2,0,4,2,casual,4,3.99,1.24,15.96,14.72
12/4/2021,2,0,4,2,registered,2,3.99,1.24,7.98,6.74
12/4/2021,2,0,5,2,casual,1,3.99,1.24,3.99,2.75
12/4/2021,2,0,5,2,registered,15,3.99,1.24,59.85,58.61
12/4/2021,2,0,6,2,casual,3,3.99,1.24,11.97,10.73
12/4/2021,2,0,6,2,registered,55,3.99,1.24,219.45,218.21
12/4/2021,2,0,7,2,casual,12,3.99,1.24,47.88,46.64
12/4/2021,2,0,7,2,registered,177,3.99,1.24,706.23,704.99
12/4/2021,2,0,8,2,casual,15,3.99,1.24,59.85,58.61
12/4/2021,2,0,8,2,registered,211,3.99,1.24,841.89,840.65
12/4/2021,2,0,9,2,casual,4,3.99,1.24,15.96,14.72
12/4/2021,2,0,9,2,registered,50,3.99,1.24,199.5,198.26
12/5/2021,2,0,0,4,casual,5,3.99,1.24,19.95,18.71
12/5/2021,2,0,0,4,registered,39,3.99,1.24,155.61,154.37
12/5/2021,2,0,1,4,casual,1,3.99,1.24,3.99,2.75
12/5/2021,2,0,1,4,registered,16,3.99,1.24,63.84,62.6
12/5/2021,2,0,10,4,casual,28,3.99,1.24,111.72,110.48
12/5/2021,2,0,10,4,registered,119,3.99,1.24,474.81,473.57
12/5/2021,2,0,11,4,casual,43,3.99,1.24,171.57,170.33
12/5/2021,2,0,11,4,registered,136,3.99,1.24,542.64,541.4
12/5/2021,2,0,12,4,casual,43,3.99,1.24,171.57,170.33
12/5/2021,2,0,12,4,registered,164,3.99,1.24,654.36,653.12
12/5/2021,2,0,13,4,casual,48,3.99,1.24,191.52,190.28
12/5/2021,2,0,13,4,registered,170,3.99,1.24,678.3,677.06
12/5/2021,2,0,14,4,casual,43,3.99,1.24,171.57,170.33
12/5/2021,2,0,14,4,registered,148,3.99,1.24,590.52,589.28
12/5/2021,2,0,15,4,casual,54,3.99,1.24,215.46,214.22
12/5/2021,2,0,15,4,registered,163,3.99,1.24,650.37,649.13
12/5/2021,2,0,16,4,casual,50,3.99,1.24,199.5,198.26
12/5/2021,2,0,16,4,registered,238,3.99,1.24,949.62,948.38
12/5/2021,2,0,17,4,casual,54,3.99,1.24,215.46,214.22
12/5/2021,2,0,17,4,registered,540,3.99,1.24,2154.6,2153.36
12/5/2021,2,0,18,4,casual,64,3.99,1.24,255.36,254.12
12/5/2021,2,0,18,4,registered,463,3.99,1.24,1847.37,1846.13
12/5/2021,2,0,19,4,casual,59,3.99,1.24,235.41,234.17
12/5/2021,2,0,19,4,registered,305,3.99,1.24,1216.95,1215.71
12/5/2021,2,0,2,4,casual,1,3.99,1.24,3.99,2.75
12/5/2021,2,0,2,4,registered,14,3.99,1.24,55.86,54.62
12/5/2021,2,0,20,4,casual,56,3.99,1.24,223.44,222.2
12/5/2021,2,0,20,4,registered,220,3.99,1.24,877.8,876.56
12/5/2021,2,0,21,4,casual,31,3.99,1.24,123.69,122.45
12/5/2021,2,0,21,4,registered,192,3.99,1.24,766.08,764.84
12/5/2021,2,0,22,4,casual,25,3.99,1.24,99.75,98.51
12/5/2021,2,0,22,4,registered,147,3.99,1.24,586.53,585.29
12/5/2021,2,0,23,4,casual,16,3.99,1.24,63.84,62.6
12/5/2021,2,0,23,4,registered,87,3.99,1.24,347.13,345.89
12/5/2021,2,0,3,4,casual,0,3.99,1.24,0,-1.24
12/5/2021,2,0,3,4,registered,5,3.99,1.24,19.95,18.71
12/5/2021,2,0,4,4,casual,1,3.99,1.24,3.99,2.75
12/5/2021,2,0,4,4,registered,5,3.99,1.24,19.95,18.71
12/5/2021,2,0,5,4,casual,2,3.99,1.24,7.98,6.74
12/5/2021,2,0,5,4,registered,27,3.99,1.24,107.73,106.49
12/5/2021,2,0,6,4,casual,9,3.99,1.24,35.91,34.67
12/5/2021,2,0,6,4,registered,103,3.99,1.24,410.97,409.73
12/5/2021,2,0,7,4,casual,14,3.99,1.24,55.86,54.62
12/5/2021,2,0,7,4,registered,283,3.99,1.24,1129.17,1127.93
12/5/2021,2,0,8,4,casual,27,3.99,1.24,107.73,106.49
12/5/2021,2,0,8,4,registered,394,3.99,1.24,1572.06,1570.82
12/5/2021,2,0,9,4,casual,21,3.99,1.24,83.79,82.55
12/5/2021,2,0,9,4,registered,191,3.99,1.24,762.09,760.85
12/6/2021,2,0,0,0,casual,19,3.99,1.24,75.81,74.57
12/6/2021,2,0,0,0,registered,100,3.99,1.24,399,397.76
12/6/2021,2,0,1,0,casual,19,3.99,1.24,75.81,74.57
12/6/2021,2,0,1,0,registered,74,3.99,1.24,295.26,294.02
12/6/2021,2,0,10,0,casual,120,3.99,1.24,478.8,477.56
12/6/2021,2,0,10,0,registered,191,3.99,1.24,762.09,760.85
12/6/2021,2,0,11,0,casual,131,3.99,1.24,522.69,521.45
12/6/2021,2,0,11,0,registered,236,3.99,1.24,941.64,940.4
12/6/2021,2,0,12,0,casual,176,3.99,1.24,702.24,701
12/6/2021,2,0,12,0,registered,244,3.99,1.24,973.56,972.32
12/6/2021,2,0,13,0,casual,109,3.99,1.24,434.91,433.67
12/6/2021,2,0,13,0,registered,264,3.99,1.24,1053.36,1052.12
12/6/2021,2,0,14,0,casual,96,3.99,1.24,383.04,381.8
12/6/2021,2,0,14,0,registered,219,3.99,1.24,873.81,872.57
12/6/2021,2,0,15,0,casual,142,3.99,1.24,566.58,565.34
12/6/2021,2,0,15,0,registered,218,3.99,1.24,869.82,868.58
12/6/2021,2,0,16,0,casual,115,3.99,1.24,458.85,457.61
12/6/2021,2,0,16,0,registered,235,3.99,1.24,937.65,936.41
12/6/2021,2,0,17,0,casual,94,3.99,1.24,375.06,373.82
12/6/2021,2,0,17,0,registered,158,3.99,1.24,630.42,629.18
12/6/2021,2,0,18,0,casual,69,3.99,1.24,275.31,274.07
12/6/2021,2,0,18,0,registered,187,3.99,1.24,746.13,744.89
12/6/2021,2,0,19,0,casual,67,3.99,1.24,267.33,266.09
12/6/2021,2,0,19,0,registered,156,3.99,1.24,622.44,621.2
12/6/2021,2,0,2,0,casual,9,3.99,1.24,35.91,34.67
12/6/2021,2,0,2,0,registered,57,3.99,1.24,227.43,226.19
12/6/2021,2,0,20,0,casual,62,3.99,1.24,247.38,246.14
12/6/2021,2,0,20,0,registered,144,3.99,1.24,574.56,573.32
12/6/2021,2,0,21,0,casual,39,3.99,1.24,155.61,154.37
12/6/2021,2,0,21,0,registered,101,3.99,1.24,402.99,401.75
12/6/2021,2,0,22,0,casual,31,3.99,1.24,123.69,122.45
12/6/2021,2,0,22,0,registered,97,3.99,1.24,387.03,385.79
12/6/2021,2,0,23,0,casual,33,3.99,1.24,131.67,130.43
12/6/2021,2,0,23,0,registered,74,3.99,1.24,295.26,294.02
12/6/2021,2,0,3,0,casual,8,3.99,1.24,31.92,30.68
12/6/2021,2,0,3,0,registered,20,3.99,1.24,79.8,78.56
12/6/2021,2,0,4,0,casual,8,3.99,1.24,31.92,30.68
12/6/2021,2,0,4,0,registered,6,3.99,1.24,23.94,22.7
12/6/2021,2,0,5,0,casual,5,3.99,1.24,19.95,18.71
12/6/2021,2,0,5,0,registered,5,3.99,1.24,19.95,18.71
12/6/2021,2,0,6,0,casual,5,3.99,1.24,19.95,18.71
12/6/2021,2,0,6,0,registered,9,3.99,1.24,35.91,34.67
12/6/2021,2,0,7,0,casual,7,3.99,1.24,27.93,26.69
12/6/2021,2,0,7,0,registered,27,3.99,1.24,107.73,106.49
12/6/2021,2,0,8,0,casual,28,3.99,1.24,111.72,110.48
12/6/2021,2,0,8,0,registered,64,3.99,1.24,255.36,254.12
12/6/2021,2,0,9,0,casual,75,3.99,1.24,299.25,298.01
12/6/2021,2,0,9,0,registered,107,3.99,1.24,426.93,425.69
12/7/2021,3,0,0,2,casual,3,3.99,1.24,11.97,10.73
12/7/2021,3,0,0,2,registered,19,3.99,1.24,75.81,74.57
12/7/2021,3,0,1,2,casual,6,3.99,1.24,23.94,22.7
12/7/2021,3,0,1,2,registered,8,3.99,1.24,31.92,30.68
12/7/2021,3,0,10,2,casual,38,3.99,1.24,151.62,150.38
12/7/2021,3,0,10,2,registered,85,3.99,1.24,339.15,337.91
12/7/2021,3,0,11,2,casual,39,3.99,1.24,155.61,154.37
12/7/2021,3,0,11,2,registered,86,3.99,1.24,343.14,341.9
12/7/2021,3,0,12,2,casual,38,3.99,1.24,151.62,150.38
12/7/2021,3,0,12,2,registered,125,3.99,1.24,498.75,497.51
12/7/2021,3,0,13,2,casual,32,3.99,1.24,127.68,126.44
12/7/2021,3,0,13,2,registered,104,3.99,1.24,414.96,413.72
12/7/2021,3,0,14,2,casual,33,3.99,1.24,131.67,130.43
12/7/2021,3,0,14,2,registered,91,3.99,1.24,363.09,361.85
12/7/2021,3,0,15,2,casual,37,3.99,1.24,147.63,146.39
12/7/2021,3,0,15,2,registered,111,3.99,1.24,442.89,441.65
12/7/2021,3,0,16,2,casual,25,3.99,1.24,99.75,98.51
12/7/2021,3,0,16,2,registered,177,3.99,1.24,706.23,704.99
12/7/2021,3,0,17,2,casual,48,3.99,1.24,191.52,190.28
12/7/2021,3,0,17,2,registered,380,3.99,1.24,1516.2,1514.96
12/7/2021,3,0,18,2,casual,39,3.99,1.24,155.61,154.37
12/7/2021,3,0,18,2,registered,472,3.99,1.24,1883.28,1882.04
12/7/2021,3,0,19,2,casual,42,3.99,1.24,167.58,166.34
12/7/2021,3,0,19,2,registered,295,3.99,1.24,1177.05,1175.81
12/7/2021,3,0,2,2,casual,2,3.99,1.24,7.98,6.74
12/7/2021,3,0,2,2,registered,7,3.99,1.24,27.93,26.69
12/7/2021,3,0,20,2,casual,57,3.99,1.24,227.43,226.19
12/7/2021,3,0,20,2,registered,251,3.99,1.24,1001.49,1000.25
12/7/2021,3,0,21,2,casual,49,3.99,1.24,195.51,194.27
12/7/2021,3,0,21,2,registered,209,3.99,1.24,833.91,832.67
12/7/2021,3,0,22,2,casual,44,3.99,1.24,175.56,174.32
12/7/2021,3,0,22,2,registered,150,3.99,1.24,598.5,597.26
12/7/2021,3,0,23,2,casual,20,3.99,1.24,79.8,78.56
12/7/2021,3,0,23,2,registered,59,3.99,1.24,235.41,234.17
12/7/2021,3,0,3,2,casual,2,3.99,1.24,7.98,6.74
12/7/2021,3,0,3,2,registered,6,3.99,1.24,23.94,22.7
12/7/2021,3,0,4,2,casual,0,3.99,1.24,0,-1.24
12/7/2021,3,0,4,2,registered,6,3.99,1.24,23.94,22.7
12/7/2021,3,0,5,2,casual,4,3.99,1.24,15.96,14.72
12/7/2021,3,0,5,2,registered,21,3.99,1.24,83.79,82.55
12/7/2021,3,0,6,2,casual,13,3.99,1.24,51.87,50.63
12/7/2021,3,0,6,2,registered,102,3.99,1.24,406.98,405.74
12/7/2021,3,0,7,2,casual,29,3.99,1.24,115.71,114.47
12/7/2021,3,0,7,2,registered,301,3.99,1.24,1200.99,1199.75
12/7/2021,3,0,8,2,casual,35,3.99,1.24,139.65,138.41
12/7/2021,3,0,8,2,registered,382,3.99,1.24,1524.18,1522.94
12/7/2021,3,0,9,2,casual,27,3.99,1.24,107.73,106.49
12/7/2021,3,0,9,2,registered,149,3.99,1.24,594.51,593.27
12/8/2021,3,0,0,5,casual,12,3.99,1.24,47.88,46.64
12/8/2021,3,0,0,5,registered,53,3.99,1.24,211.47,210.23
12/8/2021,3,0,1,5,casual,4,3.99,1.24,15.96,14.72
12/8/2021,3,0,1,5,registered,19,3.99,1.24,75.81,74.57
12/8/2021,3,0,10,5,casual,44,3.99,1.24,175.56,174.32
12/8/2021,3,0,10,5,registered,86,3.99,1.24,343.14,341.9
12/8/2021,3,0,11,5,casual,48,3.99,1.24,191.52,190.28
12/8/2021,3,0,11,5,registered,108,3.99,1.24,430.92,429.68
12/8/2021,3,0,12,5,casual,55,3.99,1.24,219.45,218.21
12/8/2021,3,0,12,5,registered,167,3.99,1.24,666.33,665.09
12/8/2021,3,0,13,5,casual,74,3.99,1.24,295.26,294.02
12/8/2021,3,0,13,5,registered,179,3.99,1.24,714.21,712.97
12/8/2021,3,0,14,5,casual,51,3.99,1.24,203.49,202.25
12/8/2021,3,0,14,5,registered,135,3.99,1.24,538.65,537.41
12/8/2021,3,0,15,5,casual,59,3.99,1.24,235.41,234.17
12/8/2021,3,0,15,5,registered,190,3.99,1.24,758.1,756.86
12/8/2021,3,0,16,5,casual,68,3.99,1.24,271.32,270.08
12/8/2021,3,0,16,5,registered,266,3.99,1.24,1061.34,1060.1
12/8/2021,3,0,17,5,casual,93,3.99,1.24,371.07,369.83
12/8/2021,3,0,17,5,registered,423,3.99,1.24,1687.77,1686.53
12/8/2021,3,0,18,5,casual,89,3.99,1.24,355.11,353.87
12/8/2021,3,0,18,5,registered,376,3.99,1.24,1500.24,1499
12/8/2021,3,0,19,5,casual,101,3.99,1.24,402.99,401.75
12/8/2021,3,0,19,5,registered,284,3.99,1.24,1133.16,1131.92
12/8/2021,3,0,2,5,casual,0,3.99,1.24,0,-1.24
12/8/2021,3,0,2,5,registered,15,3.99,1.24,59.85,58.61
12/8/2021,3,0,20,5,casual,77,3.99,1.24,307.23,305.99
12/8/2021,3,0,20,5,registered,210,3.99,1.24,837.9,836.66
12/8/2021,3,0,21,5,casual,73,3.99,1.24,291.27,290.03
12/8/2021,3,0,21,5,registered,153,3.99,1.24,610.47,609.23
12/8/2021,3,0,22,5,casual,74,3.99,1.24,295.26,294.02
12/8/2021,3,0,22,5,registered,157,3.99,1.24,626.43,625.19
12/8/2021,3,0,23,5,casual,51,3.99,1.24,203.49,202.25
12/8/2021,3,0,23,5,registered,100,3.99,1.24,399,397.76
12/8/2021,3,0,3,5,casual,0,3.99,1.24,0,-1.24
12/8/2021,3,0,3,5,registered,9,3.99,1.24,35.91,34.67
12/8/2021,3,0,4,5,casual,0,3.99,1.24,0,-1.24
12/8/2021,3,0,4,5,registered,5,3.99,1.24,19.95,18.71
12/8/2021,3,0,5,5,casual,2,3.99,1.24,7.98,6.74
12/8/2021,3,0,5,5,registered,24,3.99,1.24,95.76,94.52
12/8/2021,3,0,6,5,casual,3,3.99,1.24,11.97,10.73
12/8/2021,3,0,6,5,registered,73,3.99,1.24,291.27,290.03
12/8/2021,3,0,7,5,casual,17,3.99,1.24,67.83,66.59
12/8/2021,3,0,7,5,registered,247,3.99,1.24,985.53,984.29
12/8/2021,3,0,8,5,casual,29,3.99,1.24,115.71,114.47
12/8/2021,3,0,8,5,registered,397,3.99,1.24,1584.03,1582.79
12/8/2021,3,0,9,5,casual,27,3.99,1.24,107.73,106.49
12/8/2021,3,0,9,5,registered,178,3.99,1.24,710.22,708.98
12/9/2021,3,0,0,1,casual,5,3.99,1.24,19.95,18.71
12/9/2021,3,0,0,1,registered,11,3.99,1.24,43.89,42.65
12/9/2021,3,0,1,1,casual,1,3.99,1.24,3.99,2.75
12/9/2021,3,0,1,1,registered,11,3.99,1.24,43.89,42.65
12/9/2021,3,0,10,1,casual,40,3.99,1.24,159.6,158.36
12/9/2021,3,0,10,1,registered,89,3.99,1.24,355.11,353.87
12/9/2021,3,0,11,1,casual,34,3.99,1.24,135.66,134.42
12/9/2021,3,0,11,1,registered,131,3.99,1.24,522.69,521.45
12/9/2021,3,0,12,1,casual,37,3.99,1.24,147.63,146.39
12/9/2021,3,0,12,1,registered,147,3.99,1.24,586.53,585.29
12/9/2021,3,0,13,1,casual,43,3.99,1.24,171.57,170.33
12/9/2021,3,0,13,1,registered,120,3.99,1.24,478.8,477.56
12/9/2021,3,0,14,1,casual,60,3.99,1.24,239.4,238.16
12/9/2021,3,0,14,1,registered,129,3.99,1.24,514.71,513.47
12/9/2021,3,0,15,1,casual,60,3.99,1.24,239.4,238.16
12/9/2021,3,0,15,1,registered,152,3.99,1.24,606.48,605.24
12/9/2021,3,0,16,1,casual,60,3.99,1.24,239.4,238.16
12/9/2021,3,0,16,1,registered,238,3.99,1.24,949.62,948.38
12/9/2021,3,0,17,1,casual,75,3.99,1.24,299.25,298.01
12/9/2021,3,0,17,1,registered,515,3.99,1.24,2054.85,2053.61
12/9/2021,3,0,18,1,casual,56,3.99,1.24,223.44,222.2
12/9/2021,3,0,18,1,registered,515,3.99,1.24,2054.85,2053.61
12/9/2021,3,0,19,1,casual,63,3.99,1.24,251.37,250.13
12/9/2021,3,0,19,1,registered,373,3.99,1.24,1488.27,1487.03
12/9/2021,3,0,2,1,casual,2,3.99,1.24,7.98,6.74
12/9/2021,3,0,2,1,registered,0,3.99,1.24,0,-1.24
12/9/2021,3,0,20,1,casual,41,3.99,1.24,163.59,162.35
12/9/2021,3,0,20,1,registered,258,3.99,1.24,1029.42,1028.18
12/9/2021,3,0,21,1,casual,29,3.99,1.24,115.71,114.47
12/9/2021,3,0,21,1,registered,166,3.99,1.24,662.34,661.1
12/9/2021,3,0,22,1,casual,16,3.99,1.24,63.84,62.6
12/9/2021,3,0,22,1,registered,134,3.99,1.24,534.66,533.42
12/9/2021,3,0,23,1,casual,7,3.99,1.24,27.93,26.69
12/9/2021,3,0,23,1,registered,62,3.99,1.24,247.38,246.14
12/9/2021,3,0,4,1,casual,0,3.99,1.24,0,-1.24
12/9/2021,3,0,4,1,registered,4,3.99,1.24,15.96,14.72
12/9/2021,3,0,5,1,casual,1,3.99,1.24,3.99,2.75
12/9/2021,3,0,5,1,registered,23,3.99,1.24,91.77,90.53
12/9/2021,3,0,6,1,casual,1,3.99,1.24,3.99,2.75
12/9/2021,3,0,6,1,registered,108,3.99,1.24,430.92,429.68
12/9/2021,3,0,7,1,casual,12,3.99,1.24,47.88,46.64
12/9/2021,3,0,7,1,registered,300,3.99,1.24,1197,1195.76
12/9/2021,3,0,8,1,casual,26,3.99,1.24,103.74,102.5
12/9/2021,3,0,8,1,registered,382,3.99,1.24,1524.18,1522.94
12/9/2021,3,0,9,1,casual,21,3.99,1.24,83.79,82.55
12/9/2021,3,0,9,1,registered,155,3.99,1.24,618.45,617.21
13/1/2021,1,0,0,4,casual,1,3.99,1.24,3.99,2.75
13/1/2021,1,0,0,4,registered,6,3.99,1.24,23.94,22.7
13/1/2021,1,0,1,4,casual,0,3.99,1.24,0,-1.24
13/1/2021,1,0,1,4,registered,2,3.99,1.24,7.98,6.74
13/1/2021,1,0,10,4,casual,2,3.99,1.24,7.98,6.74
13/1/2021,1,0,10,4,registered,36,3.99,1.24,143.64,142.4
13/1/2021,1,0,11,4,casual,4,3.99,1.24,15.96,14.72
13/1/2021,1,0,11,4,registered,33,3.99,1.24,131.67,130.43
